fileName	dwellTimeCentre	dwellTimeTail	dwellTimeHead
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	14.0	6.0	24.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	16.0	8.0	16.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	16.0	6.0	18.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	14.0	14.0	14.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	28.0	18.0	18.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	12.0	4.0	64.0
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	20.0	6.0	
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	26.0	18.0	
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	14.0	30.0	
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data	86.0	22.0	
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data		18.0	
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data		18.0	
2024-03-15_AgarSandwich_x4_2s_079_FILAMENT_B_data_dwell_data		10.0	
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	110.0	418.0	50.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	200.0	42.0	98.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	444.0	42.0	64.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	32.0	30.0	86.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	112.0	12.0	14.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	42.0	26.0	44.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	114.0	22.0	126.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	32.0	18.0	34.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	150.0	52.0	98.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	12.0	208.0	346.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	10.0	560.0	54.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	14.0	36.0	30.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	42.0	152.0	44.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	20.0	64.0	42.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	56.0	60.0	2.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	26.0	66.0	28.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	14.0	104.0	400.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	26.0	30.0	46.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	80.0	68.0	38.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	504.0	34.0	34.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	62.0	82.0	14.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	450.0	42.0	14.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	54.0	70.0	26.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	88.0		22.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	44.0		18.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	196.0		56.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	40.0		612.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	110.0		428.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data	74.0		116.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data			180.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_A_data_dwell_data			144.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	16.0	6.0	16.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	24.0	26.0	22.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	20.0	12.0	36.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	14.0	6.0	46.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	20.0	20.0	22.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	64.0	4.0	24.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	20.0	26.0	22.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	32.0	36.0	10.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	36.0	24.0	26.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	24.0	22.0	8.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	18.0	24.0	10.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	32.0	14.0	24.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	40.0	44.0	54.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	20.0	30.0	6.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	18.0	34.0	28.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	18.0	58.0	78.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	40.0	40.0	30.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	16.0	24.0	28.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	24.0	20.0	58.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	42.0	8.0	28.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	16.0	30.0	44.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	32.0	24.0	54.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	18.0	38.0	60.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	34.0	20.0	28.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	26.0	22.0	76.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	32.0	6.0	20.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	36.0	22.0	14.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	32.0	24.0	22.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	24.0	14.0	14.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	28.0	32.0	8.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	28.0	52.0	24.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	16.0	30.0	52.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	18.0	38.0	8.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	42.0	58.0	8.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	64.0	28.0	22.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	26.0	56.0	26.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	30.0	16.0	28.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data	66.0	30.0	38.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data			62.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data			56.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data			36.0
2024-03-15_AgarSandwich_x4_2s_082_FILAMENT_B_data_dwell_data			40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	26.0	44.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	42.0	46.0	74.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	48.0	208.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	214.0	38.0	182.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	74.0	648.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	48.0	542.0	42.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	56.0	496.0	212.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	668.0	48.0	76.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	200.0	126.0	40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	532.0	28.0	648.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	48.0	46.0	542.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	498.0	50.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	48.0	184.0	500.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_A_data_dwell_data	188.0	48.0	196.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	48.0	44.0	20.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	20.0	46.0	40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	46.0	30.0	16.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	44.0	46.0	14.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	28.0	48.0	20.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	16.0	36.0	28.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	14.0	50.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	18.0	26.0	36.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	44.0	26.0	22.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	26.0	32.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	46.0	38.0	40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	26.0	26.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	38.0	24.0	54.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	38.0	28.0	48.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	50.0	30.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	22.0	24.0	40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	26.0	48.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	52.0	36.0	48.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	24.0	44.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	40.0	36.0	20.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	32.0	48.0	38.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	44.0	32.0	64.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	40.0	20.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	28.0	42.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	24.0	30.0	16.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	52.0	16.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	24.0	20.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	42.0	26.0	36.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	26.0	26.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	46.0	36.0	24.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	24.0	22.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	48.0	50.0	40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	36.0	40.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	40.0	30.0	24.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	26.0	46.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	52.0	52.0	28.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	46.0	44.0	24.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	20.0	44.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	46.0	48.0	48.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	36.0	36.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	34.0	40.0	38.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	42.0	46.0	64.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	64.0	20.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data	28.0	36.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data		50.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_B_data_dwell_data		30.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	34.0	126.0	28.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	124.0	98.0	172.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	170.0	112.0	138.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	100.0	86.0	110.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	138.0	86.0	122.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	142.0	286.0	146.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	104.0	124.0	124.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	44.0	278.0	126.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	66.0	94.0	100.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	122.0	56.0	34.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	102.0	208.0	126.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	158.0	62.0	148.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	284.0	118.0	152.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	134.0	280.0	108.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	128.0	26.0	116.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	98.0	166.0	104.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	270.0	142.0	108.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	40.0	122.0	78.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	96.0	110.0	90.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	50.0	146.0	290.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	62.0	126.0	122.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	160.0	120.0	284.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	102.0	102.0	98.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	52.0	42.0	74.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	50.0	16.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	132.0	68.0	116.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	72.0	162.0	100.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	152.0	154.0	276.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	264.0	150.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_C_data_dwell_data	106.0	106.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	24.0	20.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	30.0	24.0	134.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	46.0	38.0	38.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	30.0	160.0	70.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	32.0	38.0	156.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	98.0	20.0	38.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	44.0	266.0	48.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	146.0	22.0	36.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	16.0	44.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	288.0	30.0	40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	20.0	44.0	132.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	32.0	68.0	280.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	50.0	46.0	42.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	84.0	50.0	48.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	32.0	46.0	434.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	152.0	44.0	42.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	48.0	42.0	42.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	42.0	20.0	76.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	40.0	42.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	46.0	38.0	48.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	64.0	20.0	30.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	46.0	46.0	26.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	40.0	52.0	36.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	70.0	218.0	22.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	54.0	54.0	24.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	46.0	42.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	44.0	464.0	28.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	42.0	48.0	62.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	18.0	38.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	132.0	32.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	50.0	54.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	42.0	26.0	42.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	22.0	56.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	282.0	48.0	16.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	40.0	22.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	38.0	42.0	22.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	46.0	38.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	226.0	158.0	52.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	44.0	132.0	42.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	50.0	276.0	54.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	38.0	40.0	38.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	462.0	84.0	32.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	52.0	158.0	52.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	442.0	38.0	54.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	38.0	42.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	48.0	44.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	26.0	42.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	44.0	46.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	48.0	40.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	124.0	132.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	28.0	40.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	38.0	274.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	42.0	42.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	64.0	220.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	40.0	46.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data	24.0	52.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		462.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		436.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		38.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		40.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		76.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		26.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		40.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		48.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_D_data_dwell_data		32.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	46.0	56.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	36.0	66.0	42.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	58.0	30.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	56.0	194.0	58.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	194.0	46.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	58.0	46.0	38.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	40.0	64.0	40.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	54.0	54.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	50.0	44.0	62.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	54.0	186.0	62.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	56.0	98.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	46.0	52.0	56.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	130.0	66.0	70.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	46.0	148.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	106.0	54.0	72.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	60.0	54.0	92.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	70.0	50.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	30.0	60.0	48.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	62.0	158.0	70.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	42.0	58.0	188.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	158.0	54.0	46.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	64.0	78.0	60.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	64.0	46.0	52.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	42.0	52.0	174.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	74.0	54.0	90.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	46.0	62.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	46.0	22.0	154.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	50.0	48.0	56.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	56.0	46.0	50.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	54.0	48.0	52.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	62.0	44.0	58.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	74.0	66.0	56.0
